localidad,cp,id_prov_mstr
COMANDANTE GRANVILLE,5736.0,74
COLONIA URDANIZ,6216.0,74
COLONIA SANTA VIRGINIA,5721.0,74
COLONIA LUNA,5738.0,74
COLONIA LA FLORIDA,6216.0,74
COLONIA EL CAMPAMENTO,6216.0,74
COLONIA CALZADA,6279.0,74
COLONIA BELLA VISTA,5735.0,74
COCHEQUINGAN,6216.0,74
COCHENELOS,6277.0,74
CIUDAD JARDIN DE SAN LUIS,5730.0,74
CHUTUNSA,5753.0,74
CHOSMES,5724.0,74
CHISCHACA,5721.0,74
CERRO BAYO,5707.0,74
BELLA VISTA,5705.0,74
CERRITO NEGRO,5755.0,74
CERRITO,5753.0,74
CAÑADA DE LAS LAGUNAS,5773.0,74
CAÑADA DE LA NEGRA,5777.0,74
CAÑADA DE ATRAS,5771.0,74
CAÑADA BLANCA,5753.0,74
CAÑADA ANGOSTA,5703.0,74
CAÑADA,5773.0,74
CAÑADA,5715.0,74
CAÑA LARGA,5721.0,74
CAMPO DE SAN PEDRO,5722.0,74
CAMPANARIO,5705.0,74
CALERAS CAÑADA GRANDE,5759.0,74
CAÑADA DE LOS TIGRES,5771.0,74
CALERA ARGENTINA,5759.0,74
CAIN DE LOS TIGRES,5771.0,74
CABEZA DE NOVILLO,5771.0,74
BUENA VISTA,5701.0,74
BUENA VENTURA,5701.0,74
BUENA ESPERANZA,6277.0,74
BOTIJAS,5707.0,74
BOCA DEL RIO,5831.0,74
BOCA DE LA QUEBRADA,6216.0,74
BILLIKEN,6216.0,74
