localidad,cp,id_prov_mstr
EL CHAÑAR,5435.0,50
EL CARMEN,5594.0,50
EL CHALLAO,5539.0,50
EL CHACAY,5613.0,50
EL CHACALLAL,5594.0,50
EL CERRITO,5600.0,50
EL CERCADO,5590.0,50
EL CEPILLO,5569.0,50
EL CENTRAL,5589.0,50
EL CENIZO,5645.0,50
EL CEIBO,5621.0,50
EL CAVADO CHICO,5590.0,50
EL CAVADITO,5537.0,50
EL CARRIZAL DE ABAJO,5509.0,50
EL CARRIZAL,5509.0,50
EL CHALET,5590.0,50
E ROSALES,5590.0,50
DULCE,5590.0,50
DORREGO,5519.0,50
CRUZ DE PIEDRA PTO GENDARMERIA,5569.0,50
CRUZ DE PIEDRA,5517.0,50
CRUZ BLANCA,5537.0,50
CRISTOBAL LOPEZ,5594.0,50
CRISTO REDENTOR,5557.0,50
COSTA DEL DIAMANTE,5637.0,50
COSTA DE ARAUJO,5535.0,50
CORRAL DEL MOLLE,5590.0,50
CORRAL DE LORCA,5637.0,50
CORRAL DE CUERO,5590.0,50
CORONEL BELTRAN,5613.0,50
CORDON DEL PLATA,5561.0,50
CRUZ DEL YUGO,5590.0,50
COQUIMBITO,5513.0,50
CONCHA SUBERCASEAUX,5549.0,50
COMPUERTAS NEGRAS,5632.0,50
COMISION NAC DE EMERGENCIA,5600.0,50
COMANDANTE SALAS,5594.0,50
COM NAC DE ENERGIA ATOMICA,5600.0,50
COLONIA TRES ALTITOS,5569.0,50
COLONIA TORRECITO,5569.0,50
COLONIA TORRECILLAS,5569.0,50
COLONIA TABANERA,5560.0,50
COLONIA SOITUE,5600.0,50
COLONIA SEGOVIA,5525.0,50
COLONIA SANTA TERESA,5527.0,50
CONTROL YPF,5569.0,50
CRUZ GIMENEZ,5594.0,50
CRUZ LEDESMA,5590.0,50
CTO DEL TIGRE,5539.0,50
DOROTEO ORDOÑEZ,5590.0,50
DONATO OJEDA,5590.0,50
DON MARTIN,5537.0,50
DOMINGO REAL,5590.0,50
DOMINGO OGA,5590.0,50
DOMINGO LARA,5590.0,50
DOMINGO GIMENEZ,5590.0,50
DOCTOR ANTONIO SOOMAS,5560.0,50
DIVISADERO NEGRO,5569.0,50
DIVISADERO COLORADO,5569.0,50
DIVISADERO,5594.0,50
DISTRITO COMPUERTA,5507.0,50
DIQUE RIO MENDOZA,5507.0,50
DIQUE DEL VALLE DE UCO,5560.0,50
